customer_id,first_name,last_name,street,city,region,postal_code,country,phone,email,tax_id,account_group,sales_org,distribution_channel,division,currency,payment_terms,credit_limit,language,created_date,gender,age,payment_method
C322267,İlbek,Erdoğan,2982 Mansız Path Suite 714,Izmir,Central Anatolia,65059,TR,+905078076725,i̇lbek.erdoğan@yahoo.com,49404620576,Z002,1000,10,00,TRY,NT15,0.0,TR,2024-07-11,M,43.0,Credit Card
C226129,Yolal,Arsoy,822 Erginel Way Apt. 742,Izmir,Mediterranean,21258,TR,+905899266710,,70714336537,Z001,1000,10,00,TRY,NT60,1000.0,TR,2024-07-07,F,56.0,Cash
C107653,Sarya,Hayrioğlu,241 Mehmetzahir Run,Adana,Mediterranean,47499,TR,+905806393481,sarya.hayrioğlu@gmail.com,77851072424,Z001,1000,10,00,TRY,NT15,10000.0,TR,2020-07-24,M,46.0,Debit Card
C222667,Seyfullah,Manço,51199 Üsame Greens Apt. 146,Adana,Mediterranean,27796,TR,5525992439,seyfullah.manço@hotmail.com,12953981505,Z001,2000,20,00,TRY,NT00,25000.0,TR,2023-11-15,,64.0,Cash
C326620,Müzekker,Bilge,6467 Baydu Corner,Bursa,Marmara,76076,TR,+905313015558,müzekker.bilge@hotmail.com,58752881498,Z001,2000,10,00,TRY,NT00,50000.0,TR,2024-09-11,M,37.0,Cash
C253927,Övün,Ertaş,1231 Özbay Knolls Apt. 283,Ankara,Black Sea,60884,TR,,övün.ertaş@hotmail.com,46239072975,ZKAM,1000,10,10,TRY,NT00,10000.0,TR,2022-02-22,M,69.0,Cash
C130566,Centa,Walter,Süßebierplatz 7-8,Bremervörde,Saarland,67225,DE,+491627987517,,99643563635,Z002,2000,20,00,EUR,NT00,0.0,DE,2022-03-13,F,34.0,Credit Card
C282863,Ayşenur,Şener,6842 Yaman Tunnel,Konya,Central Anatolia,36687,TR,+905638569844,ayşenur.şener@gmail.com,26824002191,Z002,1000,10,00,TRY,NT00,5000.0,TR,2024-03-15,M,48.0,Debit Card
C111240,Dorukhan,Gül,5153 Türk Estates,Izmir,,90003,TR,+905776627662,dorukhan.gül@hotmail.com,51856231328,Z001,1000,10,00,TRY,NT45,25000.0,TR,2020-01-21,M,55.0,Credit Card
C218694,Maynur,Tarhan,05116 Erdoğan Lodge Apt. 063,Gaziantep,Mediterranean,93770,TR,+905945309100,maynur.tarhan@hotmail.com,40029588657,Z002,1000,10,00,TRY,NT00,0.0,TR,2024-01-27,F,58.0,Credit Card
C282221,ŞEMSETTIN,Manço,643 Şensoy Motorway,Antalya,Aegean,27339,TR,+905597344095,şemsettin.manço@outlook.com,28840083264,Z001,1000,10,00,TRY,NT00,1000.0,TR,2020-07-30,F,36.0,Cash
C113054,Nilcan,Akçay,4442 Korutürk Ranch,Gaziantep,Central Anatolia,74165,TR,+905131149856,nilcan.akçay@gmail.com,88530387450,Z002,1000,10,00,TRY,NT45,5000.0,TR,2021-07-05,F,57.0,Debit Card
C541204,Ljubica,Scheuermann,Marko-Niemeier-Straße 7,Bamberg,Saarland,20061,DE,,ljubica.scheuermann@hotmail.com,86317155467,Z001,1000,10,00,EUR,NT60,5000.0,DE,2024-01-17,F,39.0,Credit Card
C787385,Alanalp,Öcalan,3985 Meveddet Island,Ankara,Marmara,13801,TR,+905077008955,alanalp.öcalan@outlook.com,53532684127,Z001,1000,10,00,TRY,NT00,5000.0,TR,2020-10-24,F,20.0,Credit Card
C201635,Cebesoy,Ertaş,3371 Bilir Forks,Izmir,Black Sea,43583,TR,+905429259655,cebesoy.ertaş@yahoo.com,29558758375,ZKAM,1000,10,00,TRY,NT00,1000.0,TR,2023-11-24,F,32.0,Credit Card
C170203,William,Gutierrez,012 Diana Extension Apt. 096,New Paulborough,Johnhaven,51144,FR,,william.gutierrez@hotmail.com,FR40735103780,Z001,1000,10,00,EUR,NT00,1000.0,EN,2022-09-07,M,30.0,Credit Card
C475957,Hürdoğan,Akçay,30260 Muhammet Ports Apt. 508,Bursa,Aegean,23102,TR,+905055141744,hürdoğan.akçay@gmail.com,45740310798,Z001,1000,10,00,TRY,NT00,0.0,TR,2024-12-19,F,29.0,Credit Card
C197804,Amaç,Şafak,281 Hançer Burg,Antalya,Aegean,72434,TR,+905902273767,amaç.şafak@gmail.com,06403694437,Z001,1000,10,00,TRY,NT00,1000.0,TR,2023-07-28,M,41.0,Credit Card
C192788,Ernest,Zirme,Rörrichtplatz 11,Helmstedt,Schleswig-Holstein,49346,DE,,ernest.zirme@hotmail.com,,Z001,2000,20,00,EUR,NT30,0.0,DE,2024-02-08,M,42.0,Credit Card
C134165,Burcuhan,Zengin,54369 Türk Ways Apt. 551,Istanbul,Mediterranean,23092,TR,,burcuhan.zengin@icloud.com,50264369184,Z002,1000,10,10,TRY,NT00,1000.0,TR,2024-05-22,F,50.0,Credit Card
C306273,Atiyye,Yüksel,60823 Yazgül Center Suite 462,Ankara,Black Sea,79676,TR,,atiyye.yüksel@icloud.com,79222063716,Z002,1000,10,00,TRY,NT30,5000.0,TR,2024-02-17,F,33.0,Credit Card
C839644,Dorle,Fritsch,Gotthilf-Reising-Allee 62-70,Borken,Saarland,49135,DE,+491757418168,,35681367310,Z001,2000,10,00,EUR,NT00,1000.0,DE,2022-07-07,F,39.0,Debit Card
C202900,Dolun,Öcalan,3869 Müferrih Lodge Apt. 258,Bursa,Aegean,66572,TR,+905726954903,dolun.öcalan@icloud.com,23092070829,ZKAM,1000,10,00,TRY,NT15,0.0,TR,2022-01-24,F,21.0,Debit Card
C273636,Onurcan,Zorlu,580 Fırat Lodge Apt. 440,Ankara,Mediterranean,17274,TR,05251776221,,00205875033,Z001,1000,10,00,TRY,NT00,5000.0,TR,2020-03-24,F,38.0,Cash
C194818,Sadeti,Türk,8383 Sarya Crest,Bursa,Marmara,73832,TR,+905745497135,sadeti.türk@gmail.com,37339025908,ZKAM,1000,20,00,TRY,NT00,5000.0,TR,2023-10-27,F,55.0,Credit Card
C126810,Güzey,Karadeniz,9743 Arsoy Plains,Bursa,Marmara,08145,TR,+905745908080,,39602923851,ZKAM,3000,10,00,TRY,NT00,0.0,TR,2022-10-11,F,59.0,Debit Card
C213886,Sayrak,Zengin,1372 Umman Spur,Bursa,Black Sea,54674,TR,+905055807776,sayrak.zengin@icloud.com,71177261982,Z002,3000,10,00,TRY,NT00,10000.0,TR,2021-02-13,M,32.0,Cash
C211327,Oğurata,Akça,0974 Salurbay Terrace,Istanbul,Aegean,19094,TR,+905501923179,oğurata.akça@hotmail.com,75308292145,Z001,2000,20,00,TRY,NT00,1000.0,TR,2023-07-07,F,49.0,Debit Card
C194062,Üzer,Alemdar,38755 Gülenay Garden Suite 598,Bursa,,83175,TR,+905278297824,üzer.alemdar@gmail.com,00771701041,Z001,1000,10,00,TRY,NT30,5000.0,TR,2024-05-02,M,32.0,Cash
C732656,Nazende,Akgündüz,816 Tanpınar Parkway Suite 692,Ankara,Central Anatolia,47307,TR,05844442066,,68986119924,Z002,1000,10,00,TRY,NT45,10000.0,TR,2023-10-09,F,19.0,Debit Card
C888641,Gülşa,Dumanlı,69779 Laika Groves,Istanbul,Marmara,84982,TR,+905394532578,gülşa.dumanlı@hotmail.com,03700172022,ZKAM,1000,10,00,TRY,NT45,0.0,TR,2020-08-23,M,20.0,Credit Card
C204875,Gökperi,Erdoğan,438 Hasret Gateway,Ankara,Black Sea,67906,TR,+905621668833,gökperi.erdoğan@yahoo.com,89995173405,Z002,1000,10,00,TRY,NT00,5000.0,TR,2022-10-09,F,43.0,Credit Card
C110853,Tunçkılıç,Akça,994 Akar Summit Apt. 450,Adana,Marmara,90089,TR,+905741993307,tunçkılıç.akça@yahoo.com,04767735790,Z001,1000,20,00,TRY,NT00,0.0,TR,2022-05-24,M,23.0,Debit Card
C494694,Ergönül,Yorulmaz,48882 Özdoğdu Tunnel Suite 551,Bursa,Aegean,50486,TR,,ergönül.yorulmaz@icloud.com,09025715126,ZKAM,1000,10,10,TRY,NT00,0.0,TR,2024-05-02,F,69.0,Credit Card
C220423,İmren,Akçay,783 Akdeniz Lights,Ankara,Mediterranean,93329,TR,+905036443093,i̇mren.akçay@hotmail.com,,Z001,1000,10,00,TRY,NT00,0.0,TR,2023-12-17,M,52.0,Debit Card
C268305,Bağdaş,Ertaş,77755 Zengin Stravenue,Konya,Central Anatolia,77724,TR,+905942282201,,49473070617,Z001,2000,10,00,TRY,NT30,0.0,TR,2024-10-08,F,42.0,Cash
C238126,Samahat,Akgündüz,18754 Sezer Estate,Antalya,Marmara,50262,TR,+905105735491,samahat.akgündüz@outlook.com,09435102663,Z002,1000,20,00,TRY,NT00,0.0,TR,2023-08-08,M,69.0,Credit Card
C160141,Türabi,Durmuş,886 Sezer Village,Adana,Mediterranean,08183,TR,+905439676802,türabi.durmuş@gmail.com,34045617056,ZKAM,2000,10,00,TRY,NT60,0.0,TR,2023-08-14,M,40.0,Cash
C178423,Brent,Parks,9012 Hansen Mews Apt. 554,Stevenfurt,Melissaside,42476,GB,+14518527646,brent.parks@outlook.com,GB745846561,Z001,1000,10,10,GBP,NT45,0.0,EN,2021-07-12,F,43.0,Credit Card
C272093,Zehranur,Tarhan,055 Öcalan Walks,Bursa,Marmara,60994,TR,+905299789938,zehranur.tarhan@icloud.com,26177946503,Z001,1000,10,00,TRY,NT00,0.0,TR,2023-04-23,F,56.0,Debit Card
C244045,Julia,Albers,Alberto-Steuer-Allee 24-18,Mellrichstadt,Berlin,59352,DE,,julia.albers@yahoo.com,33827659481,Z001,2000,10,00,EUR,NT30,1000.0,DE,2024-12-30,F,48.0,Credit Card
C111375,Nevsal,DURAN,293 Faize Cliff,Gaziantep,Aegean,14568,TR,+905054487794,nevsal.duran@gmail.com,07235008465,Z001,1000,10,00,TRY,NT00,1000.0,TR,2023-01-07,F,51.0,Debit Card
C234292,Velitdin,Türk,118 Soylu Courts,Izmir,Marmara,76535,TR,+905328885161,velitdin.türk@icloud.com,68526682910,Z002,2000,10,00,TRY,NT00,25000.0,TR,2020-03-28,F,53.0,Debit Card
C235372,Rebecca,Jackson,846 Brian Turnpike Apt. 128,Port Cameron,Jenniferfort,55689,GB,+19779612589,rebecca.jackson@outlook.com,GB568335465,Z002,1000,20,00,GBP,NT30,5000.0,EN,2024-09-20,M,35.0,Credit Card
C672203,Vefia,İnönü,166 Oğurata Well Apt. 532,Bursa,Marmara,58360,TR,+905909789375,,47269822144,Z001,1000,10,00,TRY,NT00,0.0,TR,2024-12-28,M,34.0,Cash
C128894,Şöhret,Ergül,22810 Misra Island Apt. 062,Ankara,Aegean,26022,TR,+905966638405,şöhret.ergül@gmail.com,27004631541,Z001,1000,20,00,TRY,NT60,0.0,TR,2023-01-04,F,52.0,Credit Card
C262592,Tomas,Misicher,Kristiane-Harloff-Ring 211,Staßfurt,Bremen,70937,DE,+491591911787,tomas.misicher@gmail.com,97956605171,Z002,1000,20,00,EUR,NT00,5000.0,DE,2020-10-12,M,57.0,Cash
C238643,Zülgarni,Akar,737 Seracettin Neck Suite 248,Antalya,Mediterranean,37237,TR,+905135135302,zülgarni.akar@icloud.com,77932956010,Z001,1000,10,00,TRY,NT15,10000.0,TR,2020-01-15,F,67.0,Debit Card
C306107,Gülbiye,DumanlÄ±,2367 Pembesin Path,Antalya,Marmara,24905,TR,+905175139587,,53300068997,ZKAM,1000,20,00,TRY,NT30,5000.0,TR,2021-06-10,M,59.0,Debit Card
C145751,Axel,Trüb,Anna-Maria-Pölitz-Weg 0,Mühlhausen,Hamburg,92603,DE,1555548278,axel.trüb@gmail.com,70859764504,Z001,1000,20,00,EUR,NT30,1000.0,DE,2021-07-07,F,31.0,Credit Card
C425059,Günkurt,Öcalan,6540 Yekbun Walk Suite 976,Konya,,53269,TR,+905467586431,,02130090070,Z001,1000,20,00,TRY,NT60,0.0,TR,2022-08-30,F,68.0,Cash
C723931,Aysuna,Ülker,8724 Akçay Manor Apt. 199,Adana,Mediterranean,73047,TR,+905088739677,aysuna.ülker@icloud.com,55842261390,Z001,1000,10,00,TRY,NT15,0.0,TR,2020-06-24,F,32.0,Cash
C683689,Annedore,Döhn,Kobeltallee 4/5,Sigmaringen,Rheinland-Pfalz,72504,DE,1574889761,annedore.döhn@hotmail.com,,Z002,1000,10,00,EUR,NT30,1000.0,DE,2022-01-16,F,26.0,Cash
C259192,Nurseda,Akar,1100 Akar Crossing Suite 428,Izmir,Mediterranean,40381,TR,+905359128653,nurseda.akar@hotmail.com,18572765127,Z001,1000,10,00,TRY,NT30,0.0,TR,2022-02-26,M,34.0,Credit Card
C199915,Nurda,Seven,9733 Tevetoğlu Junction,Izmir,Central Anatolia,35869,TR,,nurda.seven@icloud.com,40311470600,Z002,1000,10,00,TRY,NT00,0.0,TR,2022-12-01,F,31.0,Cash
C176540,Madeline,Cherry,77368 Megan Crest,Brownfort,CT,91541,US,7387641518,madeline.cherry@outlook.com,94-8604399,Z001,1000,10,00,USD,NT15,1000.0,EN,2023-10-08,F,,Debit Card
C845337,Suphi,Şafak,223 Kasim Pike Suite 232,Ankara,Marmara,68256,TR,+905499937327,suphi.şafak@yahoo.com,97551003369,ZKAM,1000,10,00,TRY,NT30,5000.0,TR,2021-03-24,M,33.0,Cash
C158443,DANIŞ,Arsoy,734 Akalan Oval,Istanbul,Mediterranean,36153,TR,05971959413,danış.arsoy@outlook.com,18765105263,ZKAM,1000,10,00,TRY,NT00,1000.0,TR,2022-02-23,F,41.0,Cash
C256873,Rochus,Rädel,Wähnerallee 6,Heinsberg,Hessen,05063,DE,+491678738391,rochus.rädel@outlook.com,84171508383,ZKAM,1000,20,00,EUR,NT15,0.0,DE,2024-06-09,M,51.0,Credit Card
C263332,Trevor,Jackson,823 Harvey Way,Rubenport,ND,77408,US,+19216057619,trevor.jackson@gmail.com,79-3616006,Z001,2000,10,00,USD,NT30,50000.0,EN,2022-07-23,M,62.0,Cash
C297534,Tanpınar,Akçay,975 Galip Garden,Antalya,Black Sea,21217,TR,+905882987773,tanpınar.akçay@gmail.com,75325637558,Z001,1000,10,00,TRY,NT00,5000.0,TR,2021-02-15,M,41.0,Cash
C567374,Kanpulat,Korutürk,1243 Fırat Turnpike,Adana,Black Sea,90311,TR,+905448218578,kanpulat.korutürk@icloud.com,40117255819,Z001,1000,10,00,TRY,NT30,0.0,TR,2023-12-15,F,59.0,Cash
C126598,Nicholas,Stone,3236 Lopez Shores Apt. 774,Williamstown,Mooreton,57293,GB,+17746477467,nicholas.stone@hotmail.com,,Z002,2000,20,00,GBP,NT00,5000.0,EN,2022-11-19,M,33.0,Cash
C146973,Tunçkılıç,Akar,3043 Hudavent Crossing Suite 645,Ankara,Aegean,70326,TR,+905321351715,,07256165262,ZKAM,1000,10,00,TRY,NT30,5000.0,TR,2021-05-19,M,61.0,Credit Card
C284740,MAX,Jüttner,Mariola-Drewes-Allee 2/4,Kleve,Mecklenburg-Vorpommern,21469,DE,1724812249,max.jüttner@outlook.com,28890154677,ZKAM,3000,10,00,EUR,NT00,5000.0,DE,2023-08-29,M,43.0,Cash
C238969,Eral,Akça,51034 Feyruz Ridges Suite 485,Izmir,Black Sea,72360,TR,5261967603,eral.akça@outlook.com,76243558889,Z001,1000,10,00,TRY,NT60,10000.0,TR,2021-07-22,F,40.0,Cash
C308191,Demirok,Tevetoğlu,74136 Hançer Overpass Apt. 823,Istanbul,Black Sea,71505,TR,05567289260,demirok.tevetoğlu@icloud.com,92063460525,Z001,1000,10,00,TRY,NT15,0.0,TR,2022-08-02,M,37.0,Credit Card
C148710,Çağveren,Yaman,46448 Sakarya Shoal,Bursa,Mediterranean,49665,TR,+905839661350,çağveren.yaman@hotmail.com,05504927973,Z001,1000,20,00,TRY,NT30,0.0,TR,2024-12-20,F,56.0,Debit Card
C298423,Soydaner,Ertaş,075 Sakarya Fall,Konya,Central Anatolia,64969,TR,+905941358577,soydaner.ertaş@icloud.com,25153108335,Z001,1000,20,00,TRY,NT60,0.0,TR,2021-11-27,F,52.0,Credit Card
C358305,Duracan,Zengin,262 Zeride Keys Suite 339,Gaziantep,Central Anatolia,63227,TR,+905932801946,duracan.zengin@hotmail.com,71710883463,Z001,1000,10,00,TRY,NT60,0.0,TR,2023-03-17,F,28.0,Credit Card
C261803,Zihni,Güçlü,6622 Şama Row Apt. 190,Istanbul,Central Anatolia,55766,TR,+905835036681,,47912269375,Z001,1000,10,00,TRY,NT45,5000.0,TR,2021-11-02,F,48.0,Cash
C264380,Ertuncay,Arslan,41659 Turabi Center Apt. 615,Konya,Mediterranean,55442,TR,+905691159490,ertuncay.arslan@outlook.com,35829348570,Z001,1000,10,00,TRY,NT30,0.0,TR,2023-11-10,M,41.0,Credit Card
C652679,Anka,Tevetoğlu,481 Neptün Path,Antalya,Marmara,20644,TR,+905472775912,anka.tevetoğlu@hotmail.com,94241903359,ZKAM,1000,10,00,TRY,NT00,50000.0,TR,2021-03-20,M,29.0,Credit Card
C147138,Asalet,Akgündüz,131 ManÃ§o Pass Suite 802,Adana,Mediterranean,00616,TR,+905801709789,asalet.akgündüz@gmail.com,57893427615,ZKAM,1000,20,00,TRY,NT00,50000.0,TR,2021-10-12,M,34.0,Cash
C238295,Kübran,Şensoy,054 Taşar Freeway,Adana,Mediterranean,62522,TR,+905318753734,kübran.şensoy@outlook.com,56544640128,ZKAM,1000,20,00,TRY,NT00,5000.0,TR,2021-06-15,F,34.0,Cash
C238449,Ayşenur,Ertaş,86682 Zorlu Glens,Adana,Mediterranean,53441,TR,05405001088,,04857715206,Z001,2000,10,00,TRY,NT30,1000.0,TR,2021-02-26,M,51.0,Cash
C318329,Elvan,Yılmaz,0893 Çorlu Stravenue,Bursa,Central Anatolia,91545,TR,+905748115475,,26819081572,Z001,3000,10,00,TRY,NT15,0.0,TR,2022-08-25,F,64.0,Cash
C280739,Niklas,Börner,Speerallee 79-87,Herzberg,,48403,DE,1602564981,niklas.börner@gmail.com,71533179474,Z001,1000,20,00,EUR,NT00,0.0,DE,2024-06-09,M,24.0,Credit Card
C244135,Canan,Sezgin,895 Taşar Walk Apt. 202,Gaziantep,Aegean,06444,TR,+905574352787,canan.sezgin@icloud.com,41618913528,Z001,1000,10,00,TRY,NT00,0.0,TR,2022-01-12,M,46.0,Credit Card
C233793,Serda,İnönü,3770 Ulutay Light Suite 690,Izmir,,90339,TR,+905631308937,serda.i̇nönü@yahoo.com,85110342822,ZKAM,1000,20,00,TRY,NT30,0.0,TR,2022-09-12,F,39.0,Credit Card
C913910,Günaydin,Eraslan,645 İnsaf Green,Konya,Aegean,69605,TR,5112674888,günaydin.eraslan@yahoo.com,77097865759,Z002,3000,10,00,TRY,NT30,25000.0,TR,2020-08-26,F,39.0,Credit Card
C337974,Vecide,çetin,633 Demir Unions Apt. 781,Ankara,Central Anatolia,66468,TR,+905624368698,vecide.çetin@hotmail.com,52094978081,Z001,1000,10,00,TRY,NT30,0.0,TR,2021-01-13,F,37.0,Debit Card
C919731,Sezal,Manço,8595 İldem Keys Apt. 286,Ankara,Black Sea,57910,TR,+905006321973,sezal.manço@icloud.com,39356166567,ZKAM,1000,10,00,TRY,NT00,1000.0,TR,2022-02-16,,45.0,Cash
C192327,Şükri,Soylu,77188 İnönü Divide,Izmir,Mediterranean,56292,TR,+905391642584,şükri.soylu@outlook.com,95100915668,Z002,1000,20,00,TRY,NT30,0.0,TR,2023-06-08,M,52.0,Cash
C846495,Aynilhayat,Demir,59684 Günver Ports,Adana,Aegean,96967,TR,+905506912111,aynilhayat.demir@hotmail.com,06571104936,ZKAM,1000,10,00,TRY,NT30,5000.0,TR,2024-03-07,M,58.0,Credit Card
C815579,Erem,Hançer,20070 Cüneyit Grove Apt. 435,Konya,Mediterranean,05133,TR,,erem.hançer@icloud.com,34741533744,ZKAM,1000,10,00,TRY,NT00,0.0,TR,2022-08-19,F,44.0,Cash
C296170,Semender,Türk,68650 Baba Court Suite 175,Istanbul,Black Sea,38827,TR,+905069045905,semender.türk@gmail.com,76826889759,Z001,2000,10,10,TRY,NT00,0.0,TR,2022-11-28,F,52.0,Credit Card
C315246,Gary,Gray,2585 Douglas Well Suite 009,South Erika,New Tammyport,41851,GB,+14093036044,gary.gray@hotmail.com,GB838645770,ZKAM,1000,10,00,GBP,NT00,1000.0,EN,2020-11-12,M,59.0,Debit Card
C199378,Altınçiçek,Şama,397 Tansev Glens,Istanbul,Mediterranean,70790,TR,+905361394398,altınçiçek.şama@yahoo.com,26441835801,Z002,1000,10,00,TRY,NT30,0.0,TR,2022-06-16,F,29.0,Cash
C184401,Ticen,Demir,319 İhsan Flat Apt. 018,Antalya,Black Sea,01324,TR,+905375947632,ticen.demir@yahoo.com,91240338517,Z002,1000,10,00,TRY,NT00,5000.0,TR,2020-11-05,F,,Cash
C118933,Beriye,Türk,892 Esengün Square Apt. 974,Adana,Mediterranean,28418,TR,+905991177489,beriye.türk@yahoo.com,45215062787,Z001,1000,10,00,TRY,NT60,0.0,TR,2020-05-28,F,58.0,Cash
C328424,Kriemhild,Speer,Burkard-Mälzer-Weg 478,Gießen,Bayern,06254,DE,1554064156,kriemhild.speer@yahoo.com,65454933389,Z001,1000,10,10,EUR,NT00,1000.0,DE,2022-05-22,F,54.0,Debit Card
C157851,Dilfeza,Hançer,718 Pirahmet Creek,Bursa,Central Anatolia,23731,TR,,dilfeza.hançer@hotmail.com,58493284169,Z001,2000,10,00,TRY,NT30,25000.0,TR,2023-02-27,F,33.0,Credit Card
C509738,Jeff,Farmer,95250 Wood Village Suite 230,Johnsonberg,East Josephland,14230,GB,+13902905846,jeff.farmer@hotmail.com,GB865982448,Z001,1000,10,10,GBP,NT00,0.0,EN,2020-11-25,F,47.0,Credit Card
C705925,Bodo,Drubin,Sophie-Meister-Straße 335,Schwabmünchen,Saarland,01542,DE,+491598502481,bodo.drubin@yahoo.com,98137780569,Z001,2000,10,10,EUR,NT15,5000.0,DE,2020-05-17,M,67.0,Debit Card
C280984,Asım,Eraslan,91262 Ertaş Corner,Konya,Black Sea,97562,TR,+905135505633,asım.eraslan@hotmail.com,20929963408,Z001,1000,20,00,TRY,NT00,0.0,TR,2022-01-22,F,66.0,Cash
C124310,Müveddet,yüksel,96307 Gülen Mount Suite 935,Izmir,Black Sea,78507,TR,,müveddet.yüksel@gmail.com,97967187810,Z001,1000,10,00,TRY,NT30,0.0,TR,2020-01-20,M,52.0,Cash
C248503,JOSEFINE,Ditschlerin,Ulrich-Paffrath-Ring 8/5,Riesa,Niedersachsen,57895,DE,+491659520494,josefine.ditschlerin@icloud.com,68771252625,Z001,1000,10,00,EUR,NT00,1000.0,DE,2023-04-15,F,21.0,Cash
C194746,Clara,Stumpf,Seipring 59,Großenhain,Baden-Württemberg,29117,DE,+491583077392,clara.stumpf@icloud.com,28581577868,Z002,1000,10,00,EUR,NT00,0.0,DE,2024-12-25,F,67.0,Cash
C268581,Müşüre,Zengin,058 Fatmanur Path,Adana,Marmara,92568,TR,+905531552656,müşüre.zengin@outlook.com,35553633143,Z001,1000,20,00,TRY,NT30,1000.0,TR,2023-10-26,F,47.0,Debit Card
